date,hour,battery_soc,pvout,price,action,cumrev_agent,cumrev_dp,gap,gap_pct,cumrev_baseline
2022-09-01,21.5,0.0,0.0,55.37,0.0,663.3366973145328,692.4306300000001,29.09393268546728,4.201710817655088,555.7778944073998
2022-09-01,22.0,0.0,0.0,50.51,0.0,663.3366973145328,692.4306300000001,29.09393268546728,4.201710817655088,555.7778944073998
2022-09-01,22.5,0.0,0.0,40.12,0.0,663.3366973145328,692.4306300000001,29.09393268546728,4.201710817655088,555.7778944073998
2022-09-01,23.0,0.0,0.0,32.26,0.0,663.3366973145328,692.4306300000001,29.09393268546728,4.201710817655088,555.7778944073998
2022-09-01,23.5,0.0,0.0,33.8,0.0,663.3366973145328,692.4306300000001,29.09393268546728,4.201710817655088,555.7778944073998
2022-09-02,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,,0.0
2022-09-02,0.5,0.0,0.0,21.41,0.0,0.0,0.0,0.0,,0.0
2022-09-02,1.0,0.0,0.0,23.6,0.0,0.0,0.0,0.0,,0.0
2022-09-02,1.5,0.0,0.0,19.99,0.0,0.0,0.0,0.0,,0.0
2022-09-02,2.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,,0.0
2022-09-02,2.5,0.0,0.0,20.16,0.0,0.0,0.0,0.0,,0.0
2022-09-02,3.0,0.0,0.0,20.48,0.0,0.0,0.0,0.0,,0.0
2022-09-02,3.5,0.0,0.0,20.45,0.0,0.0,0.0,0.0,,0.0
2022-09-02,4.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,,0.0
2022-09-02,4.5,0.0,0.0,21.17,0.0,0.0,0.0,0.0,,0.0
2022-09-02,5.0,0.0,0.0,23.37,0.0,0.0,0.0,0.0,,0.0
2022-09-02,5.5,0.0,0.000708589,20.53,0.0,0.014547332169968286,0.0,-0.014547332169968286,,0.014547332169968286
2022-09-02,6.0,0.0,0.002155696,20.48,0.0,0.05869598624997252,0.0,-0.05869598624997252,,0.05869598624997252
2022-09-02,6.5,0.0,0.021109143,20.84,0.0,0.4986105263699301,0.0,-0.4986105263699301,,0.4986105263699301
2022-09-02,7.0,0.0,0.037162611,20.45,-0.03716261,0.4986105591233354,0.0,-0.4986105591233354,,1.2585859213198773
2022-09-02,7.5,0.03716260939836502,0.052224906,20.48,-0.052224904,0.49861059396425844,0.0,-0.49861059396425844,,2.3281519961998356
2022-09-02,8.0,0.08938751369714737,0.07267966,20.16,-0.07267966,0.49861059396425844,0.0,-0.49861059396425844,,3.793373941799814
2022-09-02,8.5,0.16206717491149902,0.124026019,20.16,-0.124026015,0.4986106665223815,0.0,-0.4986106665223815,,6.293738484839764
2022-09-02,9.0,0.28609317541122437,0.158292981,25.0,-0.15829298,0.49861071647239896,0.0,-0.49861071647239896,,10.251063009839754
2022-09-02,9.5,0.44438615441322327,0.220689352,30.0,-0.22068931,0.49861192776518237,0.0,-0.49861192776518237,,16.871743569839737
2022-09-02,10.0,0.6650754809379578,0.263317416,32.0,-0.26324898,0.5008018783149737,0.0,-0.5008018783149737,,25.297900881839723
2022-09-02,10.5,0.9283244609832764,0.344208994,31.0,-0.34417212,0.5019449693917295,0.0,-0.5019449693917295,,35.96837969583976
2022-09-02,11.0,1.2724965810775757,0.39055503,32.0,-0.39053357,0.5026318021945144,0.0,-0.5026318021945144,,48.46614065583981
2022-09-02,11.5,1.6630301475524902,0.359893965,33.0,-0.35986477,0.5035951921125843,0.0,-0.5035951921125843,,60.34264150083982
2022-09-02,12.0,2.022894859313965,0.305699845,34.0,-0.30553532,0.5091891622248568,0.0,-0.5091891622248568,,70.73643623083979
2022-09-02,12.5,2.32843017578125,0.359948021,27.0,-0.35891378,0.5371136892391633,0.0,-0.5371136892391633,,80.45503279783975
2022-09-02,13.0,2.6873440742492676,0.323282997,30.0,-0.30361074,1.127281336475221,0.0,-1.127281336475221,,90.15352270783978
2022-09-02,13.5,2.990954875946045,0.320060394,41.0,-0.01840548,13.495132797752035,0.0,-13.495132797752035,,103.27599886183975
2022-09-02,14.0,3.0093603134155273,0.304037555,43.0,0.55801314,50.56331273242745,0.0,-50.56331273242745,,116.34961372683972
2022-09-02,14.5,2.4513471126556396,0.212617241,45.0,0.49759609,82.52291240564784,0.0,-82.52291240564784,,125.91738957183975
2022-09-02,15.0,1.9537510871887207,0.146161724,46.0,-0.01260603,88.66647431446495,7.636,-81.03047431446495,-1061.1638857315997,132.6408288758397
2022-09-02,15.5,1.9663571119308472,0.147354202,45.0,-0.12207927,89.80384634006043,7.636,-82.16784634006044,-1076.0587524890052,139.27176796583967
2022-09-02,16.0,2.0884363651275635,0.132981255,50.0,-0.056516413,93.6270884577815,14.286,-79.3410884577815,-555.376511674237,145.92083071583966
2022-09-02,16.5,2.1449527740478516,0.095987306,51.0,-0.03703124,96.63384778495617,19.233,-77.40084778495617,-402.4377257055902,150.81618332183962
2022-09-02,17.0,2.1819839477539062,0.060972676,54.0,0.9831287,153.01532351900528,130.527,-22.48832351900529,-17.22886722211136,154.1087078258396
2022-09-02,17.5,1.1988551616668701,0.039293726,51.0,1.1698583,214.68207870388744,132.46499999999995,-82.2170787038875,-62.06702049891483,156.1126878518396
2022-09-02,18.0,0.028996825218200684,0.021971982,51.0,0.028996825,217.28148787201565,235.587,18.305512127984343,7.770170734371737,157.23325893383958
2022-09-02,18.5,0.0,0.008386638,50.85,0.0,217.70794841431564,235.9938,18.285851585684355,7.748445758187018,157.65971947613957
2022-09-02,19.0,0.0,0.0,50.0,0.0,217.70794841431564,235.9938,18.285851585684355,7.748445758187018,157.65971947613957
2022-09-02,19.5,0.0,0.0,48.0,0.0,217.70794841431564,235.9938,18.285851585684355,7.748445758187018,157.65971947613957
2022-09-02,20.0,0.0,0.0,47.51,0.0,217.70794841431564,235.9938,18.285851585684355,7.748445758187018,157.65971947613957
2022-09-02,20.5,0.0,0.0,38.0,0.0,217.70794841431564,235.9938,18.285851585684355,7.748445758187018,157.65971947613957
2022-09-02,21.0,0.0,0.0,33.0,0.0,217.70794841431564,235.9938,18.285851585684355,7.748445758187018,157.65971947613957
2022-09-02,21.5,0.0,0.0,28.67,0.0,217.70794841431564,235.9938,18.285851585684355,7.748445758187018,157.65971947613957
2022-09-02,22.0,0.0,0.0,23.93,0.0,217.70794841431564,235.9938,18.285851585684355,7.748445758187018,157.65971947613957
2022-09-02,22.5,0.0,0.0,24.21,0.0,217.70794841431564,235.9938,18.285851585684355,7.748445758187018,157.65971947613957
2022-09-02,23.0,0.0,0.0,23.35,0.0,217.70794841431564,235.9938,18.285851585684355,7.748445758187018,157.65971947613957
2022-09-02,23.5,0.0,0.0,21.51,0.0,217.70794841431564,235.9938,18.285851585684355,7.748445758187018,157.65971947613957
2022-09-03,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,0.0
2022-09-03,0.5,0.0,0.0,31.0,0.0,0.0,0.0,0.0,,0.0
2022-09-03,1.0,0.0,0.0,23.93,0.0,0.0,0.0,0.0,,0.0
2022-09-03,1.5,0.0,0.0,22.0,0.0,0.0,0.0,0.0,,0.0
2022-09-03,2.0,0.0,0.0,23.03,0.0,0.0,0.0,0.0,,0.0
2022-09-03,2.5,0.0,0.0,20.81,0.0,0.0,0.0,0.0,,0.0
2022-09-03,3.0,0.0,0.0,20.8,0.0,0.0,0.0,0.0,,0.0
2022-09-03,3.5,0.0,0.0,20.8,0.0,0.0,0.0,0.0,,0.0
2022-09-03,4.0,0.0,0.0,20.43,0.0,0.0,0.0,0.0,,0.0
2022-09-03,4.5,0.0,0.0,23.03,0.0,0.0,0.0,0.0,,0.0
2022-09-03,5.0,0.0,0.0,23.66,0.0,0.0,0.0,0.0,,0.0
2022-09-03,5.5,0.0,0.003202336,23.37,0.0,0.07483859232002033,0.07011,-0.0047285923200203195,-6.744533333362315,0.07483859232002033
2022-09-03,6.0,0.0,0.008629482,20.81,0.0,0.25441811274004067,0.07011,-0.18430811274004066,-262.88420017121757,0.25441811274004067
2022-09-03,6.5,0.0,0.05711218,20.01,0.0,1.397232834540091,0.07011,-1.327122834540091,-1892.9151826274297,1.397232834540091
2022-09-03,7.0,0.0,0.111328619,20.01,-0.110996775,1.4038730263945354,0.07011,-1.3337630263945353,-1902.38628782561,3.624918500730132
2022-09-03,7.5,0.110996775329113,0.24476792,20.0,-0.24476792,1.403873042738951,0.07011,-1.3337630427389509,-1902.3863111381413,8.520276900730096
2022-09-03,8.0,0.3557646870613098,0.40583257,23.03,-0.40583256,1.40387329905559,19.13895,17.73507670094441,92.66483637265581,17.86660098783011
2022-09-03,8.5,0.7615972757339478,0.380837711,20.53,-0.3808377,1.4038733460359936,26.960880000000003,25.55700665396401,94.79292461508678,25.685199194660072
2022-09-03,9.0,1.1424349546432495,0.395889662,15.28,-0.39586392,1.4042666769167909,26.960880000000003,25.556613323083212,94.7914657202703,31.734393230020032
2022-09-03,9.5,1.5382988452911377,0.663778091,16.0,-0.1584131,9.490106576718631,26.960880000000003,17.470773423281372,64.80045689636752,42.35484268601999
2022-09-03,10.0,1.6967118978500366,1.024698833,17.0,0.7539167,39.726570311536875,26.960880000000003,-12.765690311536872,-47.34893783710647,59.77472284702003
2022-09-03,10.5,0.9427952170372009,0.818884726,18.0,-0.036908448,53.802143320172604,26.960880000000003,-26.8412633201726,-99.55633243489306,74.51464791502008
2022-09-03,11.0,0.9797036647796631,0.674485591,17.0,-0.4544224,57.54321732402457,26.960880000000003,-30.582337324024564,-113.43226676586433,85.98090296202008
2022-09-03,11.5,1.4341261386871338,0.636734869,18.0,-0.63009953,57.66265333623335,30.830880000000004,-26.831773336233343,-87.02889225423776,97.44213060402012
2022-09-03,12.0,2.064225673675537,0.635763879,19.0,-0.62918204,57.787708264097205,42.91488,-14.872828264097208,-34.65657660955176,109.52164430502012
2022-09-03,12.5,2.6934077739715576,0.711133665,20.0,-0.70106024,57.98917685409049,74.63488000000001,16.645703145909522,22.30284706816641,123.74431760502011
2022-09-03,13.0,3.394468069076538,0.872555904,19.87,-0.5929852,63.54424648817712,74.63488000000001,11.090633511822887,14.859853076501075,141.08200341750012
2022-09-03,13.5,3.9874532222747803,0.806503449,20.0,-0.010318121,79.46795304934676,90.73488,11.266926950653243,12.417415387173316,157.21207239750015
2022-09-03,14.0,3.9977712631225586,0.724967244,21.0,0.23521423,99.63176407471394,105.95988,6.328115925286056,5.972181098436556,172.43638452150014
2022-09-03,14.5,3.762557029724121,0.871803579,23.0,-0.2113314,114.822624253929,126.01588,11.193255746070989,8.882416839902232,192.48786683850017
2022-09-03,15.0,3.973888397216797,1.02809357,23.93,-0.026041621,138.8017273853077,150.61592,11.814192614692303,7.843920227484786,217.09014596860015
2022-09-03,15.5,3.999929904937744,0.751154156,25.0,-2.695048e-05,157.57990752331068,169.39092,11.811012476689314,6.972636122815387,235.8689998686002
2022-09-03,16.0,3.9999568462371826,0.351253475,27.0,0.53860605,181.60611463432895,178.86792,-2.7381946343289485,-1.5308472499310937,245.35284369360022
2022-09-03,16.5,3.461350917816162,0.403548547,33.44,1.083783,231.34248258626155,192.37768,-38.964802586261555,-20.25432606644469,258.8475071052802
2022-09-03,17.0,2.377567768096924,0.337131114,35.0,1.6534292,301.0120918466092,204.17268,-96.83941184660921,-47.43015169640189,270.6470960952802
2022-09-03,17.5,0.724138617515564,0.250330835,35.02,0.28468788,319.7484471303907,212.92768,-106.82076713039066,-50.16762833765467,279.4136819369802
2022-09-03,18.0,0.439450740814209,0.1211031,39.64,0.43943304,341.96809965001455,217.72412,-124.24397965001455,-57.06486706664129,284.21420882098016
2022-09-03,18.5,1.7702579498291016e-05,0.059840987,42.0,1.770258e-05,344.4821646123536,304.24411999999995,-40.23804461235363,-13.225578398147395,286.72753027498015
2022-09-03,19.0,0.0,0.0,42.0,0.0,344.4821646123536,388.24412,43.761955387646424,11.271762567233838,286.72753027498015
2022-09-03,19.5,0.0,0.0,40.0,0.0,344.4821646123536,388.24412,43.761955387646424,11.271762567233838,286.72753027498015
2022-09-03,20.0,0.0,0.0,38.0,0.0,344.4821646123536,388.24412,43.761955387646424,11.271762567233838,286.72753027498015
2022-09-03,20.5,0.0,0.0,35.0,0.0,344.4821646123536,388.24412,43.761955387646424,11.271762567233838,286.72753027498015
2022-09-03,21.0,0.0,0.0,34.51,0.0,344.4821646123536,388.24412,43.761955387646424,11.271762567233838,286.72753027498015
2022-09-03,21.5,0.0,0.0,34.51,0.0,344.4821646123536,388.24412,43.761955387646424,11.271762567233838,286.72753027498015
2022-09-03,22.0,0.0,0.0,33.92,0.0,344.4821646123536,388.24412,43.761955387646424,11.271762567233838,286.72753027498015
2022-09-03,22.5,0.0,0.0,33.93,0.0,344.4821646123536,388.24412,43.761955387646424,11.271762567233838,286.72753027498015
2022-09-03,23.0,0.0,0.0,23.93,0.0,344.4821646123536,388.24412,43.761955387646424,11.271762567233838,286.72753027498015
2022-09-03,23.5,0.0,0.0,20.81,0.0,344.4821646123536,388.24412,43.761955387646424,11.271762567233838,286.72753027498015
2022-09-04,0.0,0.0,0.0,18.03,0.0,0.0,0.0,0.0,,0.0
2022-09-04,0.5,0.0,0.0,21.0,0.0,0.0,0.0,0.0,,0.0
2022-09-04,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,0.0
2022-09-04,1.5,0.0,0.0,19.0,0.0,0.0,0.0,0.0,,0.0
2022-09-04,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,,0.0
2022-09-04,2.5,0.0,0.0,19.0,0.0,0.0,0.0,0.0,,0.0
2022-09-04,3.0,0.0,0.0,17.25,0.0,0.0,0.0,0.0,,0.0
2022-09-04,3.5,0.0,0.0,19.0,0.0,0.0,0.0,0.0,,0.0
2022-09-04,4.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,,0.0
2022-09-04,4.5,0.0,0.0,19.0,0.0,0.0,0.0,0.0,,0.0
2022-09-04,5.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,,0.0
2022-09-04,5.5,0.0,0.019804914,20.01,0.0,0.39629632913988644,0.4002,0.0039036708601135617,0.9754300000283763,0.3962963291400001
2022-09-04,6.0,0.0,0.037426263,18.98,0.0,1.1066468008798438,0.4002,-0.7064468008798438,-176.5234385007106,1.1066468008799575
2022-09-04,6.5,0.0,0.08953027,17.36,0.0,2.660892288079822,0.4002,-2.260692288079822,-564.8906267066022,2.6608922880799355
2022-09-04,7.0,0.0,0.126111481,17.0,-0.12611136,2.6608943722092135,0.4002,-2.2606943722092137,-564.8911474785641,4.804787465079926
2022-09-04,7.5,0.12611135840415955,0.44610747,16.01,-0.44610748,2.6608943722092135,0.4002,-2.2606943722092137,-564.8911474785641,11.94696805977992
2022-09-04,8.0,0.5722188353538513,0.758424711,19.72,-0.7584247,2.6608946028052287,29.132240000000003,26.471345397194774,90.86615171780396,26.903103360700015
2022-09-04,8.5,1.3306435346603394,0.752518928,14.77,-0.75251895,2.6608946028052287,29.132240000000003,26.471345397194774,90.86615171780396,38.01780792726004
2022-09-04,9.0,2.083162546157837,0.759117666,15.68,-0.7580846,2.67709315289585,29.132240000000003,26.455146847104153,90.81054820056457,49.92077293013995
2022-09-04,9.5,2.841247081756592,1.003485703,12.42,0.20001717,17.624598824600525,29.132240000000003,11.507641175399478,39.50139493358381,62.38406536139996
2022-09-04,10.0,2.6412298679351807,1.464816455,12.67,1.9999903,61.52370096853292,29.132240000000003,-32.39146096853292,-111.18767718696851,80.94328984624985
2022-09-04,10.5,0.6412395238876343,1.315946866,16.01,0.6368769,92.78840915996557,49.88120000000001,-42.90720915996556,-86.01879898632261,102.0115991709099
2022-09-04,11.0,0.004362642765045166,1.126090086,16.58,-1.0423251,94.1772319804677,68.55028000000001,-25.62695198046768,-37.384168205392704,120.68217279678993
2022-09-04,11.5,1.0466878414154053,0.857137163,16.87,-0.26776826,104.11988530968779,83.41275000000002,-20.70713530968777,-24.824904237886614,135.14207673659985
2022-09-04,12.0,1.3144561052322388,0.660189365,16.87,-0.65158206,104.26509050717459,94.14207000000002,-10.123020507174573,-10.752918973605075,146.27947132414988
2022-09-04,12.5,1.9660382270812988,0.840487014,20.0,-0.82450855,104.58465983151655,111.36207000000002,6.77741016848347,6.085923302685977,163.0892116041498
2022-09-04,13.0,2.7905468940734863,1.056090013,20.0,-1.0463637,104.77918586437431,143.70207000000002,38.92288413562571,27.085820082915784,184.2110118641499
2022-09-04,13.5,3.8369107246398926,1.192584213,20.0,-0.16306365,125.36959721711719,155.92207000000002,30.55247278288283,19.594707011574965,208.06269612414985
2022-09-04,14.0,3.999974250793457,1.466843918,20.01,-2.5749163e-05,154.72062877554777,185.27674,30.556111224452223,16.49214640998769,237.41424292332977
2022-09-04,14.5,4.0,1.342492988,23.0,-0.0,185.59796749954785,243.62774,58.02977250045214,23.81903329253563,268.29158164732985
2022-09-04,15.0,4.0,1.194783867,22.0,-0.0,211.88321257354778,243.62774,31.74452742645221,13.029931413578852,294.5768267213298
2022-09-04,15.5,4.0,1.110037481,25.0,-0.0,239.63414959854776,271.37774,31.743590401452252,11.69719756729209,322.32776374632977
2022-09-04,16.0,4.0,0.827369145,27.0,-0.0,261.97311651354767,293.70674,31.73362348645236,10.804526816937315,344.66673066132967
2022-09-04,16.5,4.0,0.671046736,30.0,0.08228805,284.57316006839073,313.83674,29.263579931609286,9.324459568248537,364.7981327413297
2022-09-04,17.0,3.9177119731903076,0.475508895,33.92,0.15193474,305.85604826689337,329.98266,24.126611733106643,7.31147864954681,380.9273944597296
2022-09-04,17.5,3.765777111053467,0.275903059,42.04,0.39992383,334.2678107319289,341.58570000000003,7.317889268071156,2.1423289288957807,392.5263590600896
2022-09-04,18.0,3.3658533096313477,0.086582843,49.6,1.6072171,418.28028658738026,345.90090000000004,-72.37938658738022,-20.92489108509987,396.82086807288965
2022-09-04,18.5,1.758636236190796,0.047909343,49.6,1.7586362,507.88494731524383,352.89450000000005,-154.99044731524378,-43.919768462031506,399.19717148568975
2022-09-04,19.0,0.0,0.0,49.6,0.0,507.88494731524383,448.0769,-59.80804731524381,-13.34771940156786,399.19717148568975
2022-09-04,19.5,0.0,0.0,49.6,0.0,507.88494731524383,546.6817,38.79675268475614,7.096771793304248,399.19717148568975
2022-09-04,20.0,0.0,0.0,45.0,0.0,507.88494731524383,546.6817,38.79675268475614,7.096771793304248,399.19717148568975
2022-09-04,20.5,0.0,0.0,34.51,0.0,507.88494731524383,546.6817,38.79675268475614,7.096771793304248,399.19717148568975
2022-09-04,21.0,0.0,0.0,33.44,0.0,507.88494731524383,546.6817,38.79675268475614,7.096771793304248,399.19717148568975
2022-09-04,21.5,0.0,0.0,33.44,0.0,507.88494731524383,546.6817,38.79675268475614,7.096771793304248,399.19717148568975
2022-09-04,22.0,0.0,0.0,25.01,0.0,507.88494731524383,546.6817,38.79675268475614,7.096771793304248,399.19717148568975
2022-09-04,22.5,0.0,0.0,26.37,0.0,507.88494731524383,546.6817,38.79675268475614,7.096771793304248,399.19717148568975
2022-09-04,23.0,0.0,0.0,22.0,0.0,507.88494731524383,546.6817,38.79675268475614,7.096771793304248,399.19717148568975
2022-09-04,23.5,0.0,0.0,20.0,0.0,507.88494731524383,546.6817,38.79675268475614,7.096771793304248,399.19717148568975
2022-09-05,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,0.0
2022-09-05,0.5,0.0,0.0,20.43,0.0,0.0,0.0,0.0,,0.0
2022-09-05,1.0,0.0,0.0,18.01,0.0,0.0,0.0,0.0,,0.0
2022-09-05,1.5,0.0,0.0,21.0,0.0,0.0,0.0,0.0,,0.0
2022-09-05,2.0,0.0,0.0,20.81,0.0,0.0,0.0,0.0,,0.0
2022-09-05,2.5,0.0,0.0,20.81,0.0,0.0,0.0,0.0,,0.0
2022-09-05,3.0,0.0,0.0,20.53,0.0,0.0,0.0,0.0,,0.0
2022-09-05,3.5,0.0,0.0,20.01,0.0,0.0,0.0,0.0,,0.0
2022-09-05,4.0,0.0,0.0,18.98,0.0,0.0,0.0,0.0,,0.0
2022-09-05,4.5,0.0,0.0,20.01,0.0,0.0,0.0,0.0,,0.0
2022-09-05,5.0,0.0,0.0,20.01,0.0,0.0,0.0,0.0,,0.0
2022-09-05,5.5,0.0,0.010027141,21.32,0.0,0.21377864612009034,0.0,-0.21377864612009034,,0.21377864612009034
2022-09-05,6.0,0.0,0.026856023,20.81,0.0,0.7726524847500968,0.0,-0.7726524847500968,,0.7726524847500968
2022-09-05,6.5,0.0,0.111142638,20.84,0.0,3.0888650606700594,0.0,-3.0888650606700594,,3.0888650606700594
2022-09-05,7.0,0.0,0.187487451,20.81,0.0,6.99047891598002,0.0,-6.99047891598002,,6.99047891598002
2022-09-05,7.5,0.0,0.36199319,23.0,-0.36199266,6.990491170734231,0.0,-6.990491170734231,,15.31632228598005
2022-09-05,8.0,0.36199265718460083,0.546930651,23.37,-0.5469307,6.990491170734231,0.0,-6.990491170734231,,28.098091599850022
2022-09-05,8.5,0.908923327922821,0.511547016,20.01,-0.511547,6.990491170734231,0.0,-6.990491170734231,,38.33414739001
2022-09-05,9.0,1.4204703569412231,0.530563897,23.93,-0.5305539,6.99073094087089,0.0,-6.99073094087089,,51.030541445220024
2022-09-05,9.5,1.9510242938995361,0.464804372,32.0,-0.46411145,7.012904530173728,0.0,-7.012904530173728,,65.90428134922013
2022-09-05,10.0,2.4151358604431152,0.448734481,33.44,-0.43091434,7.608809964843658,0.0,-7.608809964843658,,80.90996239386004
2022-09-05,10.5,2.846050262451172,0.455730503,28.25,-0.4551918,7.6240285772169045,0.0,-7.6240285772169045,,93.78434910361011
2022-09-05,11.0,3.3012421131134033,0.627339973,33.92,-0.54757696,10.32958984583729,9.63328,-0.6963098458372912,-7.228169905133985,115.06372098777001
2022-09-05,11.5,3.8488190174102783,0.712547134,33.93,1.8215241,96.31062828187783,40.10242,-56.20820828187782,-140.16163683358215,139.24044524439
2022-09-05,12.0,2.027294874191284,0.843685478,35.0,-0.7428479,99.83994283063385,139.64242,39.80247716936614,28.503141931632342,168.76943697438992
2022-09-05,12.5,2.7701427936553955,1.07592205,26.42,-1.0725077,99.93014892548172,139.64242,39.71227107451827,28.4385440144322,197.19529753538995
2022-09-05,13.0,3.8426504135131836,1.108745235,31.0,-0.15734598,129.4235258179017,139.64242,10.218894182098296,7.3179010948809795,231.56639982038996
2022-09-05,13.5,3.9999964237213135,1.359692429,43.0,-3.5762785e-06,187.89014648492798,198.12242,10.232273515072023,5.164621709684358,290.03317426739
2022-09-05,14.0,4.0,1.510677837,47.0,-0.0,258.8920048239279,269.13942,10.247415176072082,3.80747464495245,361.0350326063899
2022-09-05,14.5,4.0,1.543190043,50.0,-0.0,336.0515069739281,346.28941999999995,10.237913026071851,2.9564613975419327,438.1945347563899
2022-09-05,15.0,4.0,1.329462639,55.0,-0.0,409.17195211892795,419.38442,10.21246788107203,2.4351090298185207,511.31497990138996
2022-09-05,15.5,4.0,1.111643698,60.0,-0.0,475.87057399892774,486.10442,10.233846001072266,2.105277298460332,578.01360178139
2022-09-05,16.0,4.0,0.872985269,65.8,-0.0,533.3130046991278,543.54782,10.234815300872242,1.882965016927534,635.45603248159
2022-09-05,16.5,4.0,0.637675559,65.8,-0.0,575.2720564813276,585.52822,10.256163518672452,1.7516087471706232,677.4150842637898
2022-09-05,17.0,4.0,0.515236542,66.09,1.9998175,741.4919774943878,751.7445700000001,10.252592505612256,1.363839915147276,711.4670673245698
2022-09-05,17.5,2.000182628631592,0.289886597,65.81,2.0,892.189414442958,902.44947,10.260055557042051,1.136911915638008,730.5445042731396
2022-09-05,18.0,0.00018262863159179688,0.118029613,65.8,0.00018262863,899.9677799423166,902.58107,2.6132900576833435,0.2895352167848306,738.3108528085397
2022-09-05,18.5,0.0,0.055822892,65.8,0.0,903.6409262359166,902.71267,-0.9282562359165922,-0.10282964521995601,741.9839991021397
2022-09-05,19.0,0.0,0.0,65.8,0.0,903.6409262359166,903.04167,-0.5992562359166413,-0.06635975457440865,741.9839991021397
2022-09-05,19.5,0.0,0.0,65.8,0.0,903.6409262359166,913.89867,10.257743764083443,1.1224158761587257,741.9839991021397
2022-09-05,20.0,0.0,0.0,52.0,0.0,903.6409262359166,913.89867,10.257743764083443,1.1224158761587257,741.9839991021397
2022-09-05,20.5,0.0,0.0,47.0,0.0,903.6409262359166,913.89867,10.257743764083443,1.1224158761587257,741.9839991021397
2022-09-05,21.0,0.0,0.0,41.0,0.0,903.6409262359166,913.89867,10.257743764083443,1.1224158761587257,741.9839991021397
2022-09-05,21.5,0.0,0.0,36.49,0.0,903.6409262359166,913.89867,10.257743764083443,1.1224158761587257,741.9839991021397
2022-09-05,22.0,0.0,0.0,33.93,0.0,903.6409262359166,913.89867,10.257743764083443,1.1224158761587257,741.9839991021397
2022-09-05,22.5,0.0,0.0,33.93,0.0,903.6409262359166,913.89867,10.257743764083443,1.1224158761587257,741.9839991021397
2022-09-05,23.0,0.0,0.0,26.0,0.0,903.6409262359166,913.89867,10.257743764083443,1.1224158761587257,741.9839991021397
2022-09-05,23.5,0.0,0.0,24.0,0.0,903.6409262359166,913.89867,10.257743764083443,1.1224158761587257,741.9839991021397
2022-09-06,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,,0.0
2022-09-06,0.5,0.0,0.0,24.0,0.0,0.0,0.0,0.0,,0.0
2022-09-06,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,,0.0
2022-09-06,1.5,0.0,0.0,23.0,0.0,0.0,0.0,0.0,,0.0
2022-09-06,2.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,,0.0
2022-09-06,2.5,0.0,0.0,22.8,0.0,0.0,0.0,0.0,,0.0
2022-09-06,3.0,0.0,0.0,23.93,0.0,0.0,0.0,0.0,,0.0
2022-09-06,3.5,0.0,0.0,23.93,0.0,0.0,0.0,0.0,,0.0
2022-09-06,4.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,,0.0
2022-09-06,4.5,0.0,0.0,24.0,0.0,0.0,0.0,0.0,,0.0
2022-09-06,5.0,0.0,0.0,23.93,0.0,0.0,0.0,0.0,,0.0
2022-09-06,5.5,0.0,0.028818984,24.0,0.0,0.6916556159999345,0.0,-0.6916556159999345,,0.6916556159999345
2022-09-06,6.0,0.0,0.060023325,24.0,0.0,2.132215415999781,0.0,-2.132215415999781,,2.132215415999781
2022-09-06,6.5,0.0,0.207874069,23.5,0.0,7.017256037499919,0.0,-7.017256037499919,,7.017256037499919
2022-09-06,7.0,0.0,0.398263755,20.81,0.0,15.305124779049947,0.0,-15.305124779049947,,15.305124779049947
2022-09-06,7.5,0.0,0.530098688,20.81,-0.5300985,15.305128735705694,0.0,-15.305128735705694,,26.33647847632983
2022-09-06,8.0,0.5300984978675842,0.648929113,22.41,-0.6489291,15.305128735705694,0.0,-15.305128735705694,,40.87897989865996
2022-09-06,8.5,1.1790275573730469,0.773753263,20.01,-0.7737533,15.305128735705694,0.0,-15.305128735705694,,56.361782691290045
2022-09-06,9.0,1.952780842781067,0.837665434,27.0,-0.8376363,15.305915570225807,0.0,-15.305915570225807,,78.97874940929023
2022-09-06,9.5,2.790417194366455,0.90647405,35.0,-0.9027945,15.434700508893002,13.72,-1.7147005088930012,-12.497817120211378,110.70534115929013
2022-09-06,10.0,3.693211555480957,0.939693695,38.37,1.9996452,128.21713518217348,126.52779999999998,-1.6893351821734939,-1.335149415522513,146.76138823644033
2022-09-06,10.5,1.6935663223266602,1.097027687,35.02,1.6935663,225.94373738879312,126.52779999999998,-99.41593738879314,-78.57240652946874,185.17929783518048
2022-09-06,11.0,0.0,1.081845891,38.0,0.0,267.053881246793,133.4058,-133.64808124679303,-100.18161222884838,226.28944169318038
